0 
-0.000894178 
-0.000905401 
-0.0016781 
-0.00262287 
-0.00337407 
-0.00424088 
-0.00533118 
-0.0151107 
-0.0923722 
0.0551112 
-0.779327 
0.893509 
-0.465657 
0.128097 
-0.0445891 
0.000245613 
-0.00815037 
-0.00466614 
0 
