0.00990099
0.00215157
0.00037351
6.78243e-05
1.28057e-05
2.41785e-06
4.65269e-07
8.88377e-08
2.527e-08
8.83193e-09
3.02243e-09
8.55958e-10
-1.18446e-09
2.35947e-10
-1.32188e-11
-7.26112e-12
3.10732e-12
-7.96551e-13
1.6609e-13
-2.91053e-14
